,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
577,2025-04-04,570820.9227240122,59089.31320876097,94205.99674905943,242063.6780695211,892897.6364530444,-495033.31828697113,-819380.1877103254,-182391.7895565487,-514018.0883709341,-838354.5803231684,-199004.81568429584,3865.1304295909163,3307.400109956122,4399.179374861951,15119.639654372037,12923.075346457961,17277.362297191663,0.0,0.0,0.0,75787.60443704104
578,2025-04-05,570728.1938941581,63451.725899745434,94421.73656726422,241903.55975535707,892951.1725913605,-491830.2017334989,-815117.6904447565,-180198.80349344132,-514018.0883761399,-838354.580326638,-199004.81569755106,7124.262628615244,6401.616924509387,7893.188178693841,15063.624014025698,12938.509764644949,17232.637589719205,0.0,0.0,0.0,78897.99216065923
579,2025-04-06,570635.4650643041,43908.747985370894,77733.65096778076,241744.70069184815,893004.7087296767,-511236.9807237921,-834383.7711014226,-200556.57786724513,-514018.0883777967,-838354.580323168,-199004.8156943226,-12104.95560977124,-12898.65208107643,-11291.247827426027,14886.063263775817,12640.90403249408,17002.03723877421,0.0,0.0,0.0,59398.48434051196
580,2025-04-07,570542.73623445,40361.32908133398,72544.41549327254,241587.10087899436,893058.2448679928,-514211.36569694924,-836992.4131777602,-202320.63712166587,-514018.08835940115,-838354.5803185783,-199004.81565997098,-14787.103762455328,-15472.984997059575,-13974.636400448431,14593.826424907194,12480.677595493606,16646.64673383457,0.0,0.0,0.0,56331.37053750077
581,2025-04-08,570450.007404596,56174.36555880243,89256.4653124236,241429.50106614057,893111.781006309,-499554.51662170666,-821917.7204382697,-189159.6683858089,-514018.0883646069,-838354.5803220479,-199004.81567322614,266.2305424499211,-417.9134840917993,866.0564715961814,14197.341200450272,12055.660347041838,16238.324118409466,0.0,0.0,0.0,70895.4907828893
582,2025-04-09,570357.2785747419,58265.09149382547,92534.7663299566,241271.90125328678,893159.743135751,-494538.46720446827,-816611.2076868848,-183564.0760632159,-514018.0883698126,-838354.5803255173,-199004.81568648125,5769.321224339855,5060.470905741183,6468.614036742201,13710.299941004398,11564.105428464134,15685.7601457955,0.0,0.0,0.0,75818.81137027364
583,2025-04-10,570264.549744888,62739.128054694535,96965.61967425386,241114.30144043296,893130.3578630757,-491001.71016473125,-813511.3428760512,-180167.25330730772,-514018.0883714694,-838354.5803220473,-199004.81568325282,9867.114547254487,9210.16356060682,10416.297567003996,13149.263659483653,11000.436099876128,15170.106340728606,0.0,0.0,0.0,79262.83958015672
584,2025-04-11,570171.8209150338,56695.681159965316,87237.96695417416,240956.7016275792,893100.9725904004,-497619.78181642096,-820427.2964633885,-184147.08140110696,-514018.08837667515,-838354.5803255169,-199004.81569650813,3865.130429585347,3307.4001099453512,4399.179374857632,12533.176130668951,10392.126485459376,14562.606189840328,0.0,0.0,0.0,72552.03909861285
585,2025-04-12,570079.0920851799,59591.64570397766,92229.61611206048,240799.1018147254,893071.5873177251,-495011.0229072106,-818284.8366308783,-182424.77393251957,-514018.08838188084,-838354.5803289863,-199004.81570976324,7124.262628618895,6401.6169245085,7893.188178700537,11882.802846051276,9730.951403214533,14012.326650698687,0.0,0.0,0.0,75068.0691779693
586,2025-04-13,569986.3632553257,40625.53082462993,73920.49673288889,240640.45962136812,893044.2093412299,-514902.93211474695,-837397.7072864509,-203722.81344981858,-514018.0883835377,-838354.5803255162,-199004.81570653484,-12104.955609776678,-12898.652081081023,-11291.247827433366,11220.111878567424,9073.550848784125,13316.78846131425,0.0,0.0,0.0,55083.43114057876
587,2025-04-14,569893.6344254718,34582.773191057866,70159.83638370127,240480.77504750743,893018.8386609147,-518237.57664925774,-842053.7026778364,-206336.95416591142,-514018.0883651422,-838354.5803209267,-199004.81567218315,-14787.103762456067,-15472.98499706014,-13974.636400448422,10567.615478340456,8376.957335609997,12758.829062982682,0.0,0.0,0.0,51656.05777621403
588,2025-04-15,569800.9055956176,50682.06486764376,83735.86320131808,240321.09047364673,892993.4679805997,-503804.16541172314,-826729.4345582013,-191933.52619599446,-514018.0883703478,-838354.5803243963,-199004.81568543837,266.2305424432951,-417.913484096595,866.0564715874789,9947.692416181486,7845.610533454501,12034.646437458086,0.0,0.0,0.0,65996.74018389446
589,2025-04-16,569708.1767657637,55239.99491807552,89261.89653799885,240161.40589978598,892966.6495238156,-498866.8554658918,-822406.0206405348,-186385.00990008577,-514018.0883720048,-838354.5803209262,-199004.81568220985,5769.321224313068,5060.470905714719,6468.614036720624,9381.911681799913,7309.239350896136,11354.93691094511,0.0,0.0,0.0,70841.3212998719
590,2025-04-17,569615.4479359095,58920.39913002224,91935.40647842354,240001.7213259253,892938.3832905624,-495260.59571895044,-818400.8632218016,-183201.91990011322,-514018.0883772105,-838354.5803243957,-199004.815695465,9867.114547247334,9210.163560598623,10416.29756699932,8890.378111012604,6881.959224569705,10874.409123814687,0.0,0.0,0.0,74354.85221695906
591,2025-04-18,569522.7191060554,51787.71711576011,88061.15735971625,239842.03675206457,892910.117057309,-501661.83806667733,-825818.999551471,-187086.961949357,-514018.0883588149,-838354.5803198062,-199004.8156611133,3865.130429587676,3307.4001099507027,4399.179374861163,8491.11986254988,6439.66815301976,10543.299953804359,0.0,0.0,0.0,67860.88103937812
592,2025-04-19,569429.9902762014,53220.66627577963,88375.11766842261,239682.35217820382,892881.850824056,-498694.289324953,-823827.1579995246,-184988.43514078445,-514018.0883640206,-838354.5803232756,-199004.81567436852,7124.262628593521,6401.616924490692,7893.188178672012,8199.53641047411,6102.9853412649745,10239.54036537522,0.0,0.0,0.0,70735.70095124841
593,2025-04-20,569337.2614463473,35449.89656905556,66416.06213844458,239522.6676043431,892853.5845908027,-518095.1200744881,-842572.2206908673,-205957.43086984972,-514018.0883656774,-838354.5803198057,-199004.81567114004,-12104.955609782117,-12898.652081085613,-11291.247827440708,8027.923900971394,5924.85320150771,10165.229602706735,0.0,0.0,0.0,51242.14137185924
594,2025-04-21,569244.5326164933,31853.26323966831,66114.66328403317,239362.98303048237,892825.3183575495,-520820.0997359047,-846732.37776009,-207449.54422234703,-514018.08837088314,-838354.5803232753,-199004.8156843953,-14787.103762431281,-15472.984997033434,-13974.636400425274,7985.092397409722,5860.300253592597,10121.377460566695,0.0,0.0,0.0,48424.432880588574
595,2025-04-22,569151.8037866392,45820.99359715195,81885.92055661045,239203.29845662168,892797.0521242963,-505675.77105880657,-830797.9983516977,-193198.1560156017,-514018.0883760888,-838354.5803267447,-199004.81569765048,266.23054239580284,-417.91348414542125,866.0564715360874,8076.086774886557,5865.988562649494,10198.873361422848,0.0,0.0,0.0,63476.03272783267
596,2025-04-23,569059.0749567852,52782.31966804722,87037.36275535307,239043.61388276098,892770.6508727311,-499946.74724479835,-825767.1000621736,-186835.04788227612,-514018.08837774576,-838354.5803232747,-199004.81569442205,5769.321224327669,5060.470905730663,6468.614036730681,8302.019908619663,6081.330546191572,10452.011232027977,0.0,0.0,0.0,69112.32771198684
597,2025-04-24,568966.3461269311,57444.698720788656,91614.5136032401,238883.92930890026,892728.374658697,-495490.9504131361,-820976.6350708843,-182052.45535366915,-514018.0883829514,-838354.5803267442,-199004.81570767716,9867.114547247611,9210.163560599593,10416.297566999761,8660.023422567692,6390.253887702091,10866.975683549757,0.0,0.0,0.0,73475.39571379503
598,2025-04-25,568873.6172970771,52060.59410282837,85864.29501634052,238724.24473503954,892534.3738032846,-501009.6402074713,-827553.2713608679,-185864.82498340006,-514018.08836455585,-838354.5803221547,-199004.81567332553,3865.1304295900045,3307.4001099560537,4399.179374864692,9143.317727494505,6893.599250649531,11381.299205817782,0.0,0.0,0.0,67863.97708960576
599,2025-04-26,568780.888467223,55112.58162512084,91202.0108323239,238564.56016117882,892340.3729478723,-497152.4262543533,-824686.8200691689,-182568.0847016155,-514018.0883697616,-838354.5803256242,-199004.81568658073,7124.26262859717,6401.6169244898065,7893.18817867871,9741.399486811117,7497.644266518533,11987.201575947622,0.0,0.0,0.0,71628.46221286972
600,2025-04-27,568688.159637369,38180.93013480751,70770.0113032663,238406.32676421956,892146.3720924598,-515682.7028689903,-842548.0284106752,-201610.90086414787,-514018.08837141853,-838354.5803221541,-199004.8156833523,-12104.955609729752,-12898.652081040407,-11291.247827383891,10440.341112157854,8193.496595468407,12623.474753090752,0.0,0.0,0.0,53005.45676837867
601,2025-04-28,568595.4308075149,37224.72403992331,70147.79372976575,238279.9528056464,891957.6007436886,-517581.99862494983,-845839.0432796392,-201880.9384585443,-514018.0883766241,-838354.5803256236,-199004.81569660746,-14787.103762406496,-15472.984997006726,-13974.636400402123,11223.193514080787,8937.07757504351,13403.701045823469,0.0,0.0,0.0,51013.4321825651
602,2025-04-29,568502.7019776609,49722.81574045714,86167.37336403382,238153.57884707328,891774.0589015587,-501681.37759793707,-829073.591175863,-187084.8269558258,-514018.0883582286,-838354.5803210342,-199004.8156622557,266.23054241295176,-417.9134841285677,866.0564715552352,12070.480217878576,9797.502685145617,14298.694155737816,0.0,0.0,0.0,66821.32437972381
603,2025-04-30,568409.9731478068,56511.239928525145,91197.55942473603,238027.2048885002,891590.5170594289,-495287.99894189613,-823271.7767019422,-179856.96592352973,-514018.08835988544,-838354.5803175641,-199004.81565902728,5769.321224307638,5060.4709057063155,6468.614036719661,12960.768193681659,10610.543853580386,15022.90991064215,0.0,0.0,0.0,73121.9742059107
604,2025-05-01,568317.2443179529,59893.1008986814,96858.72709820789,237900.83092992703,891406.975217299,-490279.6753919323,-817790.7376151708,-174572.9368334186,-514018.0883650912,-838354.5803210335,-199004.8156722825,9867.114547247887,9210.163560600562,10416.297567000205,13871.29842591099,11600.04741389048,15955.521871531422,0.0,0.0,0.0,78037.56892602058
605,2025-05-02,568224.5154880987,56653.217127315904,90325.48492299565,237774.45697135388,891223.4333751692,-495374.300511025,-823774.8536328631,-178154.15150325693,-514018.08837029693,-838354.580324503,-199004.8156855376,3865.1304295884024,3307.4001099507554,4399.179374858975,14778.657429683515,12585.765950911502,16835.03345840719,0.0,0.0,0.0,72850.21497707372
606,2025-05-03,568131.7866582447,61472.81014349372,95587.68120171467,237651.03500018356,891039.8915330393,-491234.35607803473,-820428.6766962018,-174566.74388114692,-514018.0883719537,-838354.580321033,-199004.81568230924,7124.262628613424,6401.616924512868,7893.188178688212,15659.469665305589,13449.911935292204,17689.22011347195,0.0,0.0,0.0,76897.43058020994
607,2025-05-04,568039.0578283906,41966.6050325989,78042.78172684932,237530.5650164159,890856.3496909094,-509631.95384260645,-837934.3169150446,-193605.56049639656,-514018.08837715944,-838354.5803245025,-199004.8156955644,-12104.955609757406,-12898.65208106455,-11291.24782741016,16491.09014431044,14309.905346835267,18530.52511479613,0.0,0.0,0.0,58407.10398578417
608,2025-05-05,567946.3289985366,38238.245463410596,76818.71512183773,237457.42962339614,890672.8078487795,-511552.9156637893,-841001.6008286381,-194650.9331706507,-514018.0883823652,-838354.5803279721,-199004.8157088196,-14787.103762407234,-15472.984997007296,-13974.636400402114,17252.276480983117,15103.105974399265,19214.512874861248,0.0,0.0,0.0,56393.41333474725
609,2025-05-06,567853.6001686825,54245.37805320597,90129.90624316984,237444.82359487115,890496.258611517,-495828.03759709786,-824148.0567794511,-179602.2718814763,-514018.08836396964,-838354.5803233825,-199004.81567446786,266.2305424301015,-417.91348411171333,866.0564715743828,17923.820224441635,15685.729770152546,19917.67141829562,0.0,0.0,0.0,72025.56257158465
610,2025-05-07,567760.8713388285,59448.131456950854,94679.22804971534,237224.74187475047,890326.7019791221,-489759.6486516411,-818393.6348212066,-173084.18900748622,-514018.08836562646,-838354.5803199124,-199004.8156712394,5769.321224322238,5060.470905722258,6468.614036729716,18489.118489663106,16197.34189285003,20466.64571112491,0.0,0.0,0.0,78001.22268718737
611,2025-05-08,567668.1425089744,66324.95447428027,101206.54710200375,237004.6601546298,890153.3007250649,-485216.3051655713,-813091.4012909591,-168750.40110468143,-514018.0883708322,-838354.580323382,-199004.81568449456,9867.114547255955,9210.163560607682,10416.297567004627,18934.668658004917,16838.371024630786,20905.873863901677,0.0,0.0,0.0,82451.83734340314
612,2025-05-09,567575.4136791204,59992.105703531866,96590.16810910538,236933.53532036266,889976.0548493457,-490902.4867610943,-819377.9036572676,-173603.06584991026,-514018.0883760379,-838354.5803268515,-199004.81569774984,3865.1304295868,3307.4001099454567,4399.179374853256,19250.471185356702,17128.87893545578,21269.287678736997,0.0,0.0,0.0,76672.92691802606
613,2025-05-10,567482.6848492663,61651.34288070398,98214.58114723174,236965.73412558378,889798.8089736264,-487463.4974759258,-816446.3683402034,-170652.30198544578,-514018.08837769466,-838354.5803233815,-199004.8156945213,7124.262628617074,6401.616924511982,7893.188178694909,19430.32827315193,17351.182931697065,21452.313219656287,0.0,0.0,0.0,80019.18737334054
614,2025-05-11,567389.9560194123,42141.3089215683,78045.42402934034,236997.9329308049,889621.563097907,-506651.01472637255,-834464.4573786817,-190583.14450134616,-514018.0883592991,-838354.580318792,-199004.81566016964,-12104.955609740626,-12898.652081049591,-11291.247827398573,19472.02924266717,17324.888997448616,21457.33978480596,0.0,0.0,0.0,60738.94129303971
615,2025-05-12,567297.2271895582,41417.011257653285,75666.31313448795,237035.30030361205,889444.3172221875,-509427.7753116837,-838124.8892188923,-193201.07662102304,-514018.088364505,-838354.5803222614,-199004.81567342486,-14787.103762407973,-15472.984997007861,-13974.636400402109,19377.41681522913,17272.703299218403,21378.1770962237,0.0,0.0,0.0,57869.4518778745
616,2025-05-13,567204.4983597042,54920.180958431905,93718.89242959971,237081.49831266532,889267.0713464683,-494599.52578705666,-821671.0675549591,-178587.0753990142,-514018.08836971066,-838354.5803257308,-199004.8156866801,266.23054242347564,-417.913484116508,866.0564715656805,19152.33204023051,17027.170240700038,21116.01758470047,0.0,0.0,0.0,72604.9725726475
617,2025-05-14,567111.7695298501,59645.440080360255,98032.28391512122,237127.69632171863,889089.8254707489,-489442.3279227007,-816866.8856595199,-172997.73829953617,-514018.0883713674,-838354.580322261,-199004.81568345154,5769.321224319524,5060.470905718057,6468.6140367292355,18806.439224347294,16777.532343515966,20743.95593433369,0.0,0.0,0.0,77669.44160714943
618,2025-05-15,567019.040699996,62760.85869075371,102954.2529142784,237173.89433077193,888912.5795950296,-485798.03803775884,-812418.5149686369,-169836.1697262279,-514018.0883765731,-838354.5803257304,-199004.81569670682,9867.114547248804,9210.163560599485,10416.297566999949,18352.935791565455,16348.050075308869,20384.582757787557,0.0,0.0,0.0,81221.00266223721
619,2025-05-16,566926.311870142,56440.42311649197,95281.48451521985,237220.0923398252,888735.3337193102,-492344.8025133777,-819612.4182954736,-175245.46895231158,-514018.0883817788,-838354.5803292,-199004.81570996201,3865.130429589128,3307.4001099508077,4399.179374856787,17808.15543881204,15821.318900121738,19903.378070342307,0.0,0.0,0.0,74581.50935676432
620,2025-05-17,566833.583040288,59169.84074986946,97117.59749793177,237266.29034887848,888556.9934721942,-489702.74961114366,-816960.5064448144,-173046.61952636827,-514018.0883834357,-838354.5803257299,-199004.81570673356,7124.262628606211,6401.616924502635,7893.188178683996,17191.076143685797,15176.993632495165,19333.17340140121,0.0,0.0,0.0,77130.83342914429
621,2025-05-18,566740.8542104339,39231.70773226344,76409.95122011425,237312.48835793178,888377.5588536814,-509600.2965402936,-835701.9908857755,-193626.08769347792,-514018.08836504014,-838354.5803211404,-199004.8156723819,-12104.955609768283,-12898.652081073735,-11291.247827424839,16522.747434514815,14403.31653570667,18739.70442431732,0.0,0.0,0.0,57140.55767014029
622,2025-05-19,566648.1253805798,31598.44186366805,75557.36113852481,237358.6863669851,888198.1242351687,-512979.53836903133,-839935.7143455411,-197002.8831203768,-514018.0883702458,-838354.5803246099,-199004.81568563698,-14787.10376243664,-15472.984997039497,-13974.636400431158,15825.653763651146,13619.549525237635,18040.170418941656,0.0,0.0,0.0,53668.587011548516
623,2025-05-20,566555.3965507257,49365.01102521524,89913.88063944584,237378.80361257814,888018.6896166559,-498628.8250692294,-823882.9829116918,-182551.66980938334,-514018.0883719027,-838354.5803211399,-199004.8156824086,266.2305423997583,-417.91348414368736,866.056471542139,15123.03276027359,12845.52913767162,17423.471870758127,0.0,0.0,0.0,67926.57148149627
624,2025-05-21,566462.6677208717,52421.10223213151,92492.75286415637,237373.56187852361,887839.2549981431,-493810.5986313792,-819588.064057735,-177212.1952799448,-514018.08837710845,-838354.5803246094,-199004.81569566377,5769.321224334126,5060.470905734002,6468.614036739291,14438.168521395106,12217.012340776015,16901.449845357136,0.0,0.0,0.0,72652.06908949255
625,2025-05-22,566369.9388910177,56139.09950653027,96858.19398844647,237368.3201444691,887657.619267668,-490357.2929238548,-815802.4046374374,-173982.5882701438,-514018.0883587129,-838354.5803200197,-199004.81566131214,9867.114547256508,9210.163560609622,10416.297567005513,13793.680887601637,11563.088449932591,16261.446523965313,0.0,0.0,0.0,76012.64596716291
626,2025-05-23,566277.2100611636,50839.52311843305,87114.67302443732,237363.07841041454,887461.8633263928,-496942.1261144678,-822564.1145968582,-179512.3196923678,-514018.08836391865,-838354.5803234894,-199004.81567456725,3865.1304295914574,3307.4001099561588,4399.179374860317,13210.831819859302,11069.945128618217,15696.842612163251,0.0,0.0,0.0,69335.08394669584
627,2025-05-24,566184.4812313096,52698.233402868886,90061.01787702086,237357.83667636,887254.1882862798,-494184.9561975181,-820341.9364265424,-177119.46553836836,-514018.0883655755,-838354.5803200193,-199004.8156713389,7124.262628636978,6401.616924534157,7893.18817871111,12708.869539420406,10499.017758900083,15174.823544829775,0.0,0.0,0.0,71999.52503379149
628,2025-05-25,566091.7524014555,33965.77147896841,74598.02585599938,237377.22040828818,887046.5132461668,-513818.6139525168,-838975.8735777166,-197455.4456107958,-514018.08837078116,-838354.5803234888,-199004.81568459395,-12104.955609773722,-12898.652081078326,-11291.24782743218,12304.43002803803,10095.713086945125,14614.311208896019,0.0,0.0,0.0,52273.13844893873
629,2025-05-26,565999.0235716015,30754.82179621076,68133.52913777482,237469.84319048387,886838.8382060537,-516794.17829802504,-843082.0159813424,-199850.57946491308,-514018.0883759868,-838354.5803269583,-199004.81569784918,-14787.103762411856,-15472.98499701279,-13974.636400408008,12011.013840373656,9714.125350188322,14237.946297207734,0.0,0.0,0.0,49204.845273576444
630,2025-05-27,565906.2947417474,46615.66126496729,84314.49646932258,237562.4659726795,886626.9387028535,-501913.30383179185,-827136.2273488315,-185691.73351574747,-514018.0883776437,-838354.5803234882,-199004.81569462066,266.2305423931332,-417.9134841484809,866.0564715334378,11838.55400345874,9591.912396508267,14053.605316470868,0.0,0.0,0.0,63992.99090995558
631,2025-05-28,565813.5659118934,51242.48923585917,88527.6244252758,237655.0887548752,886369.3704065412,-496455.67902593093,-822178.4983832379,-179704.6837551822,-514018.0883828494,-838354.5803269577,-199004.81570787585,5769.321224331411,5060.4709057298005,6468.614036738809,11793.08813258706,9537.195399017728,13970.442188937264,0.0,0.0,0.0,69357.88688596245
632,2025-05-29,565720.8370820393,53267.96747460878,94820.19880703963,237747.71153707086,886077.5723822722,-492274.42896041356,-817501.5498146295,-175846.25086829887,-514018.0883644539,-838354.5803223683,-199004.81567352422,9867.114547249355,9210.163560601426,10416.297567000835,11876.544856790944,9573.260281262596,14175.74662070473,0.0,0.0,0.0,73446.40812162578
633,2025-05-30,565628.1082521853,48574.61536487275,87988.31384034356,237840.06488871176,885785.7743580033,-498066.30662741064,-824244.4869653122,-180108.94265444324,-514018.08836611075,-838354.5803188982,-199004.81567029588,3865.1304295898212,3307.400109956041,4399.179374865249,12086.651309110242,9806.90331038686,14391.525257557427,0.0,0.0,0.0,67561.80162477464
634,2025-05-31,565535.3794223312,52571.984395806314,91550.6309333226,237932.14880979795,885493.9763337343,-494476.860847507,-821594.9421857052,-177267.19285329882,-514018.0883713165,-838354.5803223676,-199004.815683551,7124.262628626116,6401.616924524811,7893.188178700197,12416.964895183286,10112.180469484761,14794.581648094823,0.0,0.0,0.0,71058.51857482421
635,2025-06-01,565442.6505924772,30347.25756717282,72818.6280171205,238024.23273088413,885202.1783094655,-513266.0150741034,-839721.2474721035,-196907.78993073563,-514018.0883765222,-838354.5803258372,-199004.8156968062,-12104.955609801378,-12898.652081102466,-11291.247827458446,12857.028912220185,10473.96613637687,15276.595905475619,0.0,0.0,0.0,52176.635518373805
636,2025-06-02,565349.9217626231,31132.687998547415,70262.1977532393,238116.31665197026,884910.3802851965,-515412.54416441696,-843322.9962679627,-198146.20985845124,-514018.0883581267,-838354.5803212477,-199004.8156624545,-14787.103762438124,-15472.984997040634,-13974.63640043114,13392.647956147715,10937.40348562436,15845.07277133692,0.0,0.0,0.0,49937.37759820616
637,2025-06-03,565257.1929327691,47620.94207650675,87640.67046310521,238208.40057305645,884618.5822609277,-499745.58228317293,-826911.3142163187,-183522.04118120915,-514018.08835978346,-838354.5803177777,-199004.81565922598,266.23054243405784,-417.9134841099774,866.0564715804353,14006.275534176464,11511.502109906472,16500.762738675105,0.0,0.0,0.0,65511.61064959614
638,2025-06-04,565164.464102915,52139.87319056431,95305.55418411027,238300.4844941426,884326.7842366587,-493571.2641437821,-821503.7375892594,-176827.35646351503,-514018.08836498915,-838354.5803212472,-199004.8156724812,5769.321224321938,5060.470905723481,6468.6140367277685,14677.502996885129,12343.677474983291,17083.81347424831,0.0,0.0,0.0,71593.19995913294
639,2025-06-05,565071.735273061,58728.08821340626,96341.7187694401,238391.74638298966,884034.9862123899,-488767.337908113,-816454.9347943893,-172610.8869423914,-514018.08837019495,-838354.5803247167,-199004.81568573636,9867.114547249632,9210.163560602396,10416.297567001278,15383.63591483227,13060.301275351205,17673.029270172283,0.0,0.0,0.0,76304.39736494794
640,2025-06-06,564979.0064432068,52204.46069530192,91632.08804977336,238322.52878694417,883814.7370580095,-494052.61650461215,-822906.9657535073,-176375.62024940882,-514018.08837185166,-838354.5803212466,-199004.81568250793,3865.130429588218,3307.400109950742,4399.179374859529,16100.341437651297,13964.135525802523,18419.059859646935,0.0,0.0,0.0,70926.38993859466
641,2025-06-07,564886.2776133529,55183.35524265429,93351.63287016927,238239.2340004976,883769.3509057836,-490091.47768401593,-820062.2451146115,-172994.70184175918,-514018.0883770574,-838354.5803247162,-199004.81569576316,7124.262628629766,6401.616924523925,7893.188178706892,16802.348064411697,14738.618652802952,19046.746321157094,0.0,0.0,0.0,74794.79992933694
642,2025-06-08,564793.5487834987,38505.684060355525,77871.20092655877,238155.939214051,883727.3030333443,-508658.86630752176,-838100.9423886259,-192412.0118964529,-514018.0883822632,-838354.5803281856,-199004.81570901826,-12104.955609806815,-12898.652081107059,-11291.247827465786,17464.177684548238,15318.488203469613,19697.074603870038,0.0,0.0,0.0,56134.68247597694
643,2025-06-09,564700.8199536448,35404.67119691012,76574.54145914543,238072.64442760445,883688.593440692,-510744.303361049,-841731.1354541482,-195269.5459763884,-514018.0883638676,-838354.5803235961,-199004.81567466666,-14787.103762413339,-15472.984997013926,-13974.636400407991,18060.888765232005,15979.49581231649,20268.542992533767,0.0,0.0,0.0,53956.516592595784
644,2025-06-10,564608.0911237907,50387.37219029681,91901.9126319892,237989.34964115784,883649.8838480398,-495183.0486310639,-825468.7723654412,-179258.75561541415,-514018.0883655245,-838354.5803201261,-199004.81567143818,266.23054242743177,-417.9134841147728,866.0564715717331,18568.809192033277,16514.9772591515,20612.815859186492,0.0,0.0,0.0,69425.04249272682
645,2025-06-11,564515.3622939367,54907.99214982617,95702.11352164859,237906.05485471128,883611.1742553873,-489282.5296198353,-820332.3499330389,-173438.5960985189,-514018.0883707301,-838354.5803235957,-199004.81568469346,5769.321224319223,5060.470905719281,6468.6140367272865,18966.237526575667,16987.559305128052,20972.46880400836,0.0,0.0,0.0,75232.83267410134
646,2025-06-12,564422.6334640826,60381.46636933303,99071.36573615926,237822.7600682647,883572.4646627351,-484916.8815092065,-815673.5509980716,-170805.77960968227,-514018.088375936,-838354.580327065,-199004.8156979485,9867.11454724248,9210.163560594197,10416.2975669966,19234.092319486856,17400.16293337816,21189.75769728332,0.0,0.0,0.0,79505.75195487612
647,2025-06-13,564329.9046342286,55057.63920433261,96749.16544881901,237877.2208642904,883533.7550700826,-490796.4673636975,-822627.5382997656,-175103.5275387014,-514018.08837759274,-838354.5803235951,-199004.81569472008,3865.130429590546,3307.4001099560933,4399.17937486306,19356.49058430466,17558.930596730464,21302.64324362316,0.0,0.0,0.0,73533.43727053108
648,2025-06-14,564237.1758043745,57990.12924394523,98716.07702611403,237912.34183060928,883494.9489423076,-487572.58717588964,-820386.07048398,-173257.84408831334,-514018.0883591972,-838354.5803190055,-199004.81566036836,7124.262628604391,6401.6169245061155,7893.188178678368,19321.238554703188,17493.00718445841,21346.622812720136,0.0,0.0,0.0,76664.58862848487
649,2025-06-15,564144.4469745205,35742.64338427642,77709.59273089358,237702.21180641997,883456.0462794097,-507002.82361923665,-839087.3390234002,-193561.93001969386,-514018.0883644028,-838354.580322475,-199004.81567362364,-12104.955609754448,-12898.652081061853,-11291.247827408972,19120.220354920708,17243.629548230405,21164.523380712908,0.0,0.0,0.0,57141.62335528381
650,2025-06-16,564051.7181446664,34502.88410116062,74704.91396076685,237492.08178223064,883417.1436165117,-510055.5189904683,-843505.6482685381,-196989.82804248287,-514018.08836605976,-838354.5803190051,-199004.81567039504,-14787.103762467528,-15472.98499707284,-13974.636400460182,18749.673138058974,16841.560299013538,20703.53833669998,0.0,0.0,0.0,53996.19915419811
651,2025-06-17,563958.9893148124,48886.150137404955,89277.55234206027,237281.95175804128,883378.2409536138,-495541.517325119,-827593.1743730651,-182527.64316617968,-514018.08837126545,-838354.5803224745,-199004.81568365032,266.230542420806,-417.91348411956835,866.0564715630309,18210.340503725678,16388.8948373078,20250.201946994388,0.0,0.0,0.0,68417.47198969335
652,2025-06-18,563866.2604849583,51326.59417582768,92857.87008838178,237071.82173385198,883339.3382907157,-490741.2676518447,-823755.3488458504,-177730.76954252378,-514018.0883764712,-838354.5803259441,-199004.8156969055,5769.321224333826,5060.470905735225,6468.614036737343,17507.49950029265,15706.441978619827,19560.75906209346,0.0,0.0,0.0,73124.99283311359
653,2025-06-19,563773.5316551042,58006.98604004927,97361.57552547229,236861.69170966264,883300.4356278179,-487500.1136884608,-819939.2725229035,-175753.12678507317,-514018.0883816769,-838354.5803294135,-199004.81571016076,9867.114547242756,9210.163560595167,10416.297566997046,16650.860145973325,14717.833983384771,18725.368472313665,0.0,0.0,0.0,76273.41796664346
654,2025-06-20,563680.8028252502,50185.276182682515,91995.7663755115,236651.5616854733,883270.1287637089,-494498.61789239984,-827703.8654396755,-179094.44165651343,-514018.0883833337,-838354.5803259435,-199004.81570693225,3865.130429581047,3307.4001099346724,4399.179374849493,15654.340061352908,13601.685299144425,17823.158748095637,0.0,0.0,0.0,69182.18493285036
655,2025-06-21,563588.0739953961,54223.72171021752,96248.2120111512,236441.43166128395,883248.4176983892,-492358.1053487999,-825776.3754856604,-180399.33142131925,-514018.0883649381,-838354.580321354,-199004.81567258062,7124.262628608042,6401.6169245052315,7893.188178685065,14535.72038753021,12419.850761482456,16753.50173589043,0.0,0.0,0.0,71229.96864659624
656,2025-06-22,563495.3451655421,30638.231039589355,72453.94878581911,236231.30163709464,883226.7066330692,-512806.85141518316,-845094.1679104503,-200091.88847910022,-514018.08837014384,-838354.5803248235,-199004.81568583578,-12104.955609759887,-12898.652081066444,-11291.247827416313,13316.192564720652,11244.526977368383,15687.701701019048,0.0,0.0,0.0,50688.49375035893
